dataset,epoch,batch,similarity_rate,filters,decoder_filter_reverse,kernel_sizes,ed_only,loss_history,similarity_history,reconstruction_history,model,recon,mse,mae,common_nn_old,common_nn,rand_index

GunPoint,130,50,0.1,"[16, 32, 64]",False,"[5, 5, 5]",False,"[31.209545, 1.1653167, 0.6033148, 0.4655131, 0.3931401, 0.3256088, 0.30314925, 0.25676072, 0.24328275, 0.22579516, 0.20927724, 0.18985133, 0.1687331, 0.16927627, 0.14589211, 0.13621671, 0.1256068, 0.121005975, 0.11718821, 0.09984176, 0.11736055, 0.091333136, 0.092843816, 0.08870017, 0.08868104, 0.081016205, 0.07723067, 0.071309, 0.075785846, 0.070490025, 0.073240064, 0.066275485, 0.06786265, 0.062298395, 0.058756217, 0.060385633, 0.0577163, 0.062168665, 0.053337216, 0.052078683, 0.04859023, 0.0524114, 0.04887158, 0.053790506, 0.050042376, 0.04663452, 0.047422025, 0.048729513, 0.042508643, 0.04641414, 0.049794327, 0.04541793, 0.043318473, 0.046950996, 0.055757552, 0.047327857, 0.06956261, 0.05867298, 0.0731243, 0.050897956, 0.04334654, 0.04710772, 0.046041455, 0.042050228, 1.9211406, 0.04847936, 0.039715625, 0.037344407, 0.039789982, 0.037034173, 0.038672037, 0.038905706, 0.033315934, 0.03479904, 0.03559954, 0.03546681, 0.034835767, 0.03630873, 0.035801653, 0.032697782, 0.03693568, 0.033945832, 0.03453929, 0.039101273, 0.032091912, 0.03556407, 0.03454131, 0.046105456, 0.08064728, 0.060616493, 0.050552145, 0.06731304, 0.08443931, 0.087755, 0.06253785, 0.08227239, 0.10943037, 0.113629185, 0.070018075, 0.058068614, 0.07942384, 0.07324689, 0.055942208, 0.064890854, 0.05390671, 0.098279655, 0.077173844, 0.09770037, 0.095375985, 0.074977584, 0.079505645, 0.07916419, 0.07843986, 0.078448735, 0.1026518, 0.05815291, 0.09462572, 0.07862618, 0.0765925, 0.08793573, 0.08337928, 0.079085395, 0.06851761, 0.08093415, 0.07144961, 0.08531878, 0.082943365, 0.07875467, 0.0859337, 0.07068038, 0.060121283]","[234.51013, 1.0585924, 0.6554587, 0.5172739, 0.44305494, 0.37364206, 0.3458136, 0.3031117, 0.27663743, 0.25413373, 0.24478894, 0.22155708, 0.20723826, 0.19670211, 0.18683098, 0.1782866, 0.16419066, 0.15620679, 0.15313603, 0.14949484, 0.14165246, 0.13425516, 0.13256177, 0.12501635, 0.1269004, 0.12076556, 0.118544094, 0.11162868, 0.1092393, 0.10553506, 0.106512554, 0.10629091, 0.10043447, 0.10323479, 0.097437434, 0.09163731, 0.099276416, 0.09070294, 0.089196354, 0.09226567, 0.08703512, 0.08940939, 0.079608925, 0.079855286, 0.090288125, 0.08834308, 0.08988526, 0.08145073, 0.08018741, 0.08194779, 0.0949581, 0.11197863, 0.07971037, 0.103850886, 0.16300954, 0.11218921, 0.2908501, 0.2549399, 0.37306985, 0.17483445, 0.115977235, 0.13126947, 0.12659004, 0.106194526, 18.91032, 0.17376207, 0.07883691, 0.07154127, 0.06437991, 0.06410119, 0.05979236, 0.05692362, 0.05741694, 0.056895778, 0.06386684, 0.055142213, 0.05715222, 0.053179324, 0.0533067, 0.055344153, 0.05886472, 0.058422923, 0.07506557, 0.056644633, 0.05990638, 0.10571961, 0.07562513, 0.19300827, 0.5319984, 0.3328284, 0.22170967, 0.42802122, 0.57033944, 0.636699, 0.36663842, 0.585684, 0.8443699, 0.8380894, 0.42009437, 0.34798923, 0.5638173, 0.4596711, 0.28834707, 0.40591082, 0.29883933, 0.726366, 0.52034134, 0.7256297, 0.7162617, 0.5160402, 0.53632843, 0.55723363, 0.5433527, 0.5295714, 0.79274136, 0.33604825, 0.6957465, 0.5650009, 0.53690535, 0.6323994, 0.5931792, 0.5649544, 0.43888518, 0.5921883, 0.4828552, 0.628307, 0.59629416, 0.56450367, 0.61583686, 0.47564358, 0.38221598]","[8.620596, 1.1771747, 0.59752125, 0.4597618, 0.38759398, 0.32027173, 0.29840884, 0.2516106, 0.23957668, 0.22264643, 0.2053315, 0.18632849, 0.16445473, 0.16622898, 0.14134334, 0.1315423, 0.12131971, 0.117094785, 0.113194, 0.09432477, 0.114661455, 0.08656405, 0.08843071, 0.08466505, 0.08443445, 0.07659961, 0.07264031, 0.06682903, 0.07206879, 0.06659614, 0.06954312, 0.061829336, 0.06424358, 0.0577499, 0.054458298, 0.05691323, 0.05309852, 0.058998197, 0.04935288, 0.04761348, 0.044318575, 0.04830051, 0.045456335, 0.050894424, 0.04557063, 0.042000234, 0.04270389, 0.045093823, 0.038322106, 0.04246596, 0.044776138, 0.038022295, 0.039274946, 0.04062879, 0.043840673, 0.040121038, 0.044975102, 0.03686556, 0.03979701, 0.037127238, 0.03527646, 0.037756417, 0.03709161, 0.03492308, 0.03345395, 0.034559056, 0.035368815, 0.033544768, 0.03705776, 0.034026727, 0.03632534, 0.03690372, 0.030638047, 0.03234385, 0.03245873, 0.033280652, 0.03235616, 0.034434214, 0.033856653, 0.030181514, 0.03449912, 0.031226154, 0.03003638, 0.037152015, 0.029001413, 0.027769, 0.029976444, 0.029782915, 0.030497154, 0.030370727, 0.031534642, 0.027234362, 0.030450415, 0.026761223, 0.02874887, 0.026337773, 0.027770441, 0.03313359, 0.031120708, 0.025855219, 0.025602346, 0.030310858, 0.030119453, 0.02699975, 0.026691977, 0.02849226, 0.02793301, 0.027930444, 0.02638869, 0.025970628, 0.028747562, 0.026045365, 0.026782867, 0.02832399, 0.025975173, 0.027275672, 0.027834503, 0.024584563, 0.025446627, 0.027439777, 0.026734842, 0.025099955, 0.027365657, 0.024128145, 0.025737874, 0.024986774, 0.025904398, 0.024782538, 0.027055576, 0.025684468, 0.024332985]",two_encoder,0.004539583232577713,17.913168919115055,389.3794552007753,0,9.533333333333333,1.0

GunPoint,140,50,0.1,"[16, 32, 64]",False,"[5, 5, 5]",False,"[31.209545, 1.1653167, 0.6033148, 0.4655131, 0.3931401, 0.3256088, 0.30314925, 0.25676072, 0.24328275, 0.22579516, 0.20927724, 0.18985133, 0.1687331, 0.16927627, 0.14589211, 0.13621671, 0.1256068, 0.121005975, 0.11718821, 0.09984176, 0.11736055, 0.091333136, 0.092843816, 0.08870017, 0.08868104, 0.081016205, 0.07723067, 0.071309, 0.075785846, 0.070490025, 0.073240064, 0.066275485, 0.06786265, 0.062298395, 0.058756217, 0.060385633, 0.0577163, 0.062168665, 0.053337216, 0.052078683, 0.04859023, 0.0524114, 0.04887158, 0.053790506, 0.050042376, 0.04663452, 0.047422025, 0.048729513, 0.042508643, 0.04641414, 0.049794327, 0.04541793, 0.043318473, 0.046950996, 0.055757552, 0.047327857, 0.06956261, 0.05867298, 0.0731243, 0.050897956, 0.04334654, 0.04710772, 0.046041455, 0.042050228, 1.9211406, 0.04847936, 0.039715625, 0.037344407, 0.039789982, 0.037034173, 0.038672037, 0.038905706, 0.033315934, 0.03479904, 0.03559954, 0.03546681, 0.034835767, 0.03630873, 0.035801653, 0.032697782, 0.03693568, 0.033945832, 0.03453929, 0.039101273, 0.032091912, 0.03556407, 0.03454131, 0.046105456, 0.08064728, 0.060616493, 0.050552145, 0.06731304, 0.08443931, 0.087755, 0.06253785, 0.08227239, 0.10943037, 0.113629185, 0.070018075, 0.058068614, 0.07942384, 0.07324689, 0.055942208, 0.064890854, 0.05390671, 0.098279655, 0.077173844, 0.09770037, 0.095375985, 0.074977584, 0.079505645, 0.07916419, 0.07843986, 0.078448735, 0.1026518, 0.05815291, 0.09462572, 0.07862618, 0.0765925, 0.08793573, 0.08337928, 0.079085395, 0.06851761, 0.08093415, 0.07144961, 0.08531878, 0.082943365, 0.07875467, 0.0859337, 0.07068038, 0.060121283, 0.077400625, 0.08968772, 0.08477883, 0.100840054, 0.07507324, 0.08259203, 0.09100737, 0.089408174, 0.080502585, 0.105766244]","[234.51013, 1.0585924, 0.6554587, 0.5172739, 0.44305494, 0.37364206, 0.3458136, 0.3031117, 0.27663743, 0.25413373, 0.24478894, 0.22155708, 0.20723826, 0.19670211, 0.18683098, 0.1782866, 0.16419066, 0.15620679, 0.15313603, 0.14949484, 0.14165246, 0.13425516, 0.13256177, 0.12501635, 0.1269004, 0.12076556, 0.118544094, 0.11162868, 0.1092393, 0.10553506, 0.106512554, 0.10629091, 0.10043447, 0.10323479, 0.097437434, 0.09163731, 0.099276416, 0.09070294, 0.089196354, 0.09226567, 0.08703512, 0.08940939, 0.079608925, 0.079855286, 0.090288125, 0.08834308, 0.08988526, 0.08145073, 0.08018741, 0.08194779, 0.0949581, 0.11197863, 0.07971037, 0.103850886, 0.16300954, 0.11218921, 0.2908501, 0.2549399, 0.37306985, 0.17483445, 0.115977235, 0.13126947, 0.12659004, 0.106194526, 18.91032, 0.17376207, 0.07883691, 0.07154127, 0.06437991, 0.06410119, 0.05979236, 0.05692362, 0.05741694, 0.056895778, 0.06386684, 0.055142213, 0.05715222, 0.053179324, 0.0533067, 0.055344153, 0.05886472, 0.058422923, 0.07506557, 0.056644633, 0.05990638, 0.10571961, 0.07562513, 0.19300827, 0.5319984, 0.3328284, 0.22170967, 0.42802122, 0.57033944, 0.636699, 0.36663842, 0.585684, 0.8443699, 0.8380894, 0.42009437, 0.34798923, 0.5638173, 0.4596711, 0.28834707, 0.40591082, 0.29883933, 0.726366, 0.52034134, 0.7256297, 0.7162617, 0.5160402, 0.53632843, 0.55723363, 0.5433527, 0.5295714, 0.79274136, 0.33604825, 0.6957465, 0.5650009, 0.53690535, 0.6323994, 0.5931792, 0.5649544, 0.43888518, 0.5921883, 0.4828552, 0.628307, 0.59629416, 0.56450367, 0.61583686, 0.47564358, 0.38221598, 0.55918837, 0.6608298, 0.57462716, 0.7927221, 0.5353909, 0.61131275, 0.6710894, 0.67993563, 0.5958838, 0.8451231]","[8.620596, 1.1771747, 0.59752125, 0.4597618, 0.38759398, 0.32027173, 0.29840884, 0.2516106, 0.23957668, 0.22264643, 0.2053315, 0.18632849, 0.16445473, 0.16622898, 0.14134334, 0.1315423, 0.12131971, 0.117094785, 0.113194, 0.09432477, 0.114661455, 0.08656405, 0.08843071, 0.08466505, 0.08443445, 0.07659961, 0.07264031, 0.06682903, 0.07206879, 0.06659614, 0.06954312, 0.061829336, 0.06424358, 0.0577499, 0.054458298, 0.05691323, 0.05309852, 0.058998197, 0.04935288, 0.04761348, 0.044318575, 0.04830051, 0.045456335, 0.050894424, 0.04557063, 0.042000234, 0.04270389, 0.045093823, 0.038322106, 0.04246596, 0.044776138, 0.038022295, 0.039274946, 0.04062879, 0.043840673, 0.040121038, 0.044975102, 0.03686556, 0.03979701, 0.037127238, 0.03527646, 0.037756417, 0.03709161, 0.03492308, 0.03345395, 0.034559056, 0.035368815, 0.033544768, 0.03705776, 0.034026727, 0.03632534, 0.03690372, 0.030638047, 0.03234385, 0.03245873, 0.033280652, 0.03235616, 0.034434214, 0.033856653, 0.030181514, 0.03449912, 0.031226154, 0.03003638, 0.037152015, 0.029001413, 0.027769, 0.029976444, 0.029782915, 0.030497154, 0.030370727, 0.031534642, 0.027234362, 0.030450415, 0.026761223, 0.02874887, 0.026337773, 0.027770441, 0.03313359, 0.031120708, 0.025855219, 0.025602346, 0.030310858, 0.030119453, 0.02699975, 0.026691977, 0.02849226, 0.02793301, 0.027930444, 0.02638869, 0.025970628, 0.028747562, 0.026045365, 0.026782867, 0.02832399, 0.025975173, 0.027275672, 0.027834503, 0.024584563, 0.025446627, 0.027439777, 0.026734842, 0.025099955, 0.027365657, 0.024128145, 0.025737874, 0.024986774, 0.025904398, 0.024782538, 0.027055576, 0.025684468, 0.024332985, 0.023868645, 0.026227485, 0.03035123, 0.02396429, 0.023926832, 0.02384528, 0.026553812, 0.023794014, 0.023238016, 0.023615481]",two_encoder,0.004494884246221347,18.71347738543709,421.5287547240762,0,9.546666666666667,1.0

GunPoint,0,50,0.2,"[32, 32, 32]",False,"[5, 5, 5]",False,[20.927223],[68.76058],[8.968881],two_encoder,0.3451879904711866,2.5465096612403313,9.122952823550056,0,8.28,0.066208881825542

GunPoint,10,50,0.2,"[32, 32, 32]",False,"[5, 5, 5]",False,"[20.927223, 1.3553586, 0.76787794, 0.5332532, 0.4280575, 0.34686324, 0.31320184, 0.26543832, 0.2490009, 0.22485363, 0.21344918]","[68.76058, 0.9585641, 0.5645361, 0.4477939, 0.37027466, 0.3137383, 0.284083, 0.24924387, 0.22920012, 0.20913935, 0.19558753]","[8.968881, 1.454557, 0.8187134, 0.55461794, 0.44250315, 0.35514444, 0.32048154, 0.26948696, 0.25395107, 0.22878225, 0.21791464]",two_encoder,0.03522725478716927,4.671991242582244,29.81975911931981,0,9.066666666666666,1.0

GunPoint,20,50,0.2,"[32, 32, 32]",False,"[5, 5, 5]",False,"[20.927223, 1.3553586, 0.76787794, 0.5332532, 0.4280575, 0.34686324, 0.31320184, 0.26543832, 0.2490009, 0.22485363, 0.21344918, 0.1893618, 0.18880606, 0.16754822, 0.15464601, 0.14527087, 0.14156523, 0.13253833, 0.12819064, 0.12486273, 0.12140471]","[68.76058, 0.9585641, 0.5645361, 0.4477939, 0.37027466, 0.3137383, 0.284083, 0.24924387, 0.22920012, 0.20913935, 0.19558753, 0.1793579, 0.17321038, 0.15886304, 0.1479844, 0.13867423, 0.13487032, 0.12847176, 0.12292548, 0.117670186, 0.11500018]","[8.968881, 1.454557, 0.8187134, 0.55461794, 0.44250315, 0.35514444, 0.32048154, 0.26948696, 0.25395107, 0.22878225, 0.21791464, 0.19186278, 0.19270495, 0.16971953, 0.15631142, 0.14692007, 0.14323896, 0.13355498, 0.1295069, 0.12666085, 0.12300585]",two_encoder,0.007790668031849541,4.835798695381572,30.641589354304493,0,9.213333333333333,1.0

GunPoint,30,50,0.2,"[32, 32, 32]",False,"[5, 5, 5]",False,"[20.927223, 1.3553586, 0.76787794, 0.5332532, 0.4280575, 0.34686324, 0.31320184, 0.26543832, 0.2490009, 0.22485363, 0.21344918, 0.1893618, 0.18880606, 0.16754822, 0.15464601, 0.14527087, 0.14156523, 0.13253833, 0.12819064, 0.12486273, 0.12140471, 0.11082277, 0.10800058, 0.11224006, 0.10238262, 0.10192844, 0.09715181, 0.09619633, 0.089359894, 0.089705296, 0.088949144]","[68.76058, 0.9585641, 0.5645361, 0.4477939, 0.37027466, 0.3137383, 0.284083, 0.24924387, 0.22920012, 0.20913935, 0.19558753, 0.1793579, 0.17321038, 0.15886304, 0.1479844, 0.13867423, 0.13487032, 0.12847176, 0.12292548, 0.117670186, 0.11500018, 0.106478825, 0.10361534, 0.10432815, 0.10167492, 0.09546913, 0.09315614, 0.093917035, 0.08713152, 0.084715456, 0.085219845]","[8.968881, 1.454557, 0.8187134, 0.55461794, 0.44250315, 0.35514444, 0.32048154, 0.26948696, 0.25395107, 0.22878225, 0.21791464, 0.19186278, 0.19270495, 0.16971953, 0.15631142, 0.14692007, 0.14323896, 0.13355498, 0.1295069, 0.12666085, 0.12300585, 0.11190876, 0.10909691, 0.114218034, 0.102559544, 0.10354327, 0.09815074, 0.096766174, 0.08991698, 0.09095274, 0.089881465]",two_encoder,0.00770174519834908,4.629096442681159,27.941026133224167,0,9.24,1.0

GunPoint,40,50,0.2,"[32, 32, 32]",False,"[5, 5, 5]",False,"[20.927223, 1.3553586, 0.76787794, 0.5332532, 0.4280575, 0.34686324, 0.31320184, 0.26543832, 0.2490009, 0.22485363, 0.21344918, 0.1893618, 0.18880606, 0.16754822, 0.15464601, 0.14527087, 0.14156523, 0.13253833, 0.12819064, 0.12486273, 0.12140471, 0.11082277, 0.10800058, 0.11224006, 0.10238262, 0.10192844, 0.09715181, 0.09619633, 0.089359894, 0.089705296, 0.088949144, 0.081016794, 0.08372484, 0.08004135, 0.07591025, 0.07456795, 0.07583858, 0.07603671, 0.07074537, 0.067425735, 0.07437666]","[68.76058, 0.9585641, 0.5645361, 0.4477939, 0.37027466, 0.3137383, 0.284083, 0.24924387, 0.22920012, 0.20913935, 0.19558753, 0.1793579, 0.17321038, 0.15886304, 0.1479844, 0.13867423, 0.13487032, 0.12847176, 0.12292548, 0.117670186, 0.11500018, 0.106478825, 0.10361534, 0.10432815, 0.10167492, 0.09546913, 0.09315614, 0.093917035, 0.08713152, 0.084715456, 0.085219845, 0.08224803, 0.08595738, 0.079729386, 0.07523733, 0.076908275, 0.07411053, 0.07888446, 0.0757845, 0.07302372, 0.075355396]","[8.968881, 1.454557, 0.8187134, 0.55461794, 0.44250315, 0.35514444, 0.32048154, 0.26948696, 0.25395107, 0.22878225, 0.21791464, 0.19186278, 0.19270495, 0.16971953, 0.15631142, 0.14692007, 0.14323896, 0.13355498, 0.1295069, 0.12666085, 0.12300585, 0.11190876, 0.10909691, 0.114218034, 0.102559544, 0.10354327, 0.09815074, 0.096766174, 0.08991698, 0.09095274, 0.089881465, 0.08070897, 0.0831667, 0.08011934, 0.07607848, 0.073982865, 0.076270595, 0.075324774, 0.06948559, 0.06602624, 0.07413196]",two_encoder,0.007659840391994438,4.460566730801595,25.659198644514266,0,9.286666666666667,1.0

GunPoint,50,50,0.2,"[32, 32, 32]",False,"[5, 5, 5]",False,"[20.927223, 1.3553586, 0.76787794, 0.5332532, 0.4280575, 0.34686324, 0.31320184, 0.26543832, 0.2490009, 0.22485363, 0.21344918, 0.1893618, 0.18880606, 0.16754822, 0.15464601, 0.14527087, 0.14156523, 0.13253833, 0.12819064, 0.12486273, 0.12140471, 0.11082277, 0.10800058, 0.11224006, 0.10238262, 0.10192844, 0.09715181, 0.09619633, 0.089359894, 0.089705296, 0.088949144, 0.081016794, 0.08372484, 0.08004135, 0.07591025, 0.07456795, 0.07583858, 0.07603671, 0.07074537, 0.067425735, 0.07437666, 0.065559894, 0.06333771, 0.06477101, 0.064713925, 0.05981039, 0.059421476, 0.06348435, 0.058722183, 0.058748785, 0.058358513]","[68.76058, 0.9585641, 0.5645361, 0.4477939, 0.37027466, 0.3137383, 0.284083, 0.24924387, 0.22920012, 0.20913935, 0.19558753, 0.1793579, 0.17321038, 0.15886304, 0.1479844, 0.13867423, 0.13487032, 0.12847176, 0.12292548, 0.117670186, 0.11500018, 0.106478825, 0.10361534, 0.10432815, 0.10167492, 0.09546913, 0.09315614, 0.093917035, 0.08713152, 0.084715456, 0.085219845, 0.08224803, 0.08595738, 0.079729386, 0.07523733, 0.076908275, 0.07411053, 0.07888446, 0.0757845, 0.07302372, 0.075355396, 0.07209355, 0.065143414, 0.0714495, 0.08358174, 0.06222303, 0.061752006, 0.073459975, 0.062532775, 0.06815088, 0.075463556]","[8.968881, 1.454557, 0.8187134, 0.55461794, 0.44250315, 0.35514444, 0.32048154, 0.26948696, 0.25395107, 0.22878225, 0.21791464, 0.19186278, 0.19270495, 0.16971953, 0.15631142, 0.14692007, 0.14323896, 0.13355498, 0.1295069, 0.12666085, 0.12300585, 0.11190876, 0.10909691, 0.114218034, 0.102559544, 0.10354327, 0.09815074, 0.096766174, 0.08991698, 0.09095274, 0.089881465, 0.08070897, 0.0831667, 0.08011934, 0.07607848, 0.073982865, 0.076270595, 0.075324774, 0.06948559, 0.06602624, 0.07413196, 0.063926496, 0.06288628, 0.06310137, 0.059996974, 0.059207223, 0.058838833, 0.06099044, 0.057769537, 0.056398276, 0.054082256]",two_encoder,0.00776479057935207,4.243644388609105,23.091128113376865,0,9.34,1.0

GunPoint,60,50,0.2,"[32, 32, 32]",False,"[5, 5, 5]",False,"[20.927223, 1.3553586, 0.76787794, 0.5332532, 0.4280575, 0.34686324, 0.31320184, 0.26543832, 0.2490009, 0.22485363, 0.21344918, 0.1893618, 0.18880606, 0.16754822, 0.15464601, 0.14527087, 0.14156523, 0.13253833, 0.12819064, 0.12486273, 0.12140471, 0.11082277, 0.10800058, 0.11224006, 0.10238262, 0.10192844, 0.09715181, 0.09619633, 0.089359894, 0.089705296, 0.088949144, 0.081016794, 0.08372484, 0.08004135, 0.07591025, 0.07456795, 0.07583858, 0.07603671, 0.07074537, 0.067425735, 0.07437666, 0.065559894, 0.06333771, 0.06477101, 0.064713925, 0.05981039, 0.059421476, 0.06348435, 0.058722183, 0.058748785, 0.058358513, 0.056109753, 0.05856689, 0.05335555, 0.05487443, 0.053096388, 0.051374406, 0.05744088, 0.053762622, 0.054610506, 0.048683885]","[68.76058, 0.9585641, 0.5645361, 0.4477939, 0.37027466, 0.3137383, 0.284083, 0.24924387, 0.22920012, 0.20913935, 0.19558753, 0.1793579, 0.17321038, 0.15886304, 0.1479844, 0.13867423, 0.13487032, 0.12847176, 0.12292548, 0.117670186, 0.11500018, 0.106478825, 0.10361534, 0.10432815, 0.10167492, 0.09546913, 0.09315614, 0.093917035, 0.08713152, 0.084715456, 0.085219845, 0.08224803, 0.08595738, 0.079729386, 0.07523733, 0.076908275, 0.07411053, 0.07888446, 0.0757845, 0.07302372, 0.075355396, 0.07209355, 0.065143414, 0.0714495, 0.08358174, 0.06222303, 0.061752006, 0.073459975, 0.062532775, 0.06815088, 0.075463556, 0.062487114, 0.061092738, 0.057374895, 0.07536548, 0.065126844, 0.057964545, 0.087055795, 0.08258632, 0.06597544, 0.058076795]","[8.968881, 1.454557, 0.8187134, 0.55461794, 0.44250315, 0.35514444, 0.32048154, 0.26948696, 0.25395107, 0.22878225, 0.21791464, 0.19186278, 0.19270495, 0.16971953, 0.15631142, 0.14692007, 0.14323896, 0.13355498, 0.1295069, 0.12666085, 0.12300585, 0.11190876, 0.10909691, 0.114218034, 0.102559544, 0.10354327, 0.09815074, 0.096766174, 0.08991698, 0.09095274, 0.089881465, 0.08070897, 0.0831667, 0.08011934, 0.07607848, 0.073982865, 0.076270595, 0.075324774, 0.06948559, 0.06602624, 0.07413196, 0.063926496, 0.06288628, 0.06310137, 0.059996974, 0.059207223, 0.058838833, 0.06099044, 0.057769537, 0.056398276, 0.054082256, 0.05451541, 0.05793543, 0.05235072, 0.049751665, 0.050088767, 0.049726866, 0.050037146, 0.046556704, 0.05176926, 0.046335664]",two_encoder,0.006815443248105912,4.261959990472991,23.196766331952976,0,9.393333333333333,1.0

GunPoint,70,50,0.2,"[32, 32, 32]",False,"[5, 5, 5]",False,"[20.927223, 1.3553586, 0.76787794, 0.5332532, 0.4280575, 0.34686324, 0.31320184, 0.26543832, 0.2490009, 0.22485363, 0.21344918, 0.1893618, 0.18880606, 0.16754822, 0.15464601, 0.14527087, 0.14156523, 0.13253833, 0.12819064, 0.12486273, 0.12140471, 0.11082277, 0.10800058, 0.11224006, 0.10238262, 0.10192844, 0.09715181, 0.09619633, 0.089359894, 0.089705296, 0.088949144, 0.081016794, 0.08372484, 0.08004135, 0.07591025, 0.07456795, 0.07583858, 0.07603671, 0.07074537, 0.067425735, 0.07437666, 0.065559894, 0.06333771, 0.06477101, 0.064713925, 0.05981039, 0.059421476, 0.06348435, 0.058722183, 0.058748785, 0.058358513, 0.056109753, 0.05856689, 0.05335555, 0.05487443, 0.053096388, 0.051374406, 0.05744088, 0.053762622, 0.054610506, 0.048683885, 0.06246956, 0.052004497, 0.047910422, 0.04759546, 0.045755915, 0.04703412, 0.05212895, 0.046966862, 0.049338233, 0.042810798]","[68.76058, 0.9585641, 0.5645361, 0.4477939, 0.37027466, 0.3137383, 0.284083, 0.24924387, 0.22920012, 0.20913935, 0.19558753, 0.1793579, 0.17321038, 0.15886304, 0.1479844, 0.13867423, 0.13487032, 0.12847176, 0.12292548, 0.117670186, 0.11500018, 0.106478825, 0.10361534, 0.10432815, 0.10167492, 0.09546913, 0.09315614, 0.093917035, 0.08713152, 0.084715456, 0.085219845, 0.08224803, 0.08595738, 0.079729386, 0.07523733, 0.076908275, 0.07411053, 0.07888446, 0.0757845, 0.07302372, 0.075355396, 0.07209355, 0.065143414, 0.0714495, 0.08358174, 0.06222303, 0.061752006, 0.073459975, 0.062532775, 0.06815088, 0.075463556, 0.062487114, 0.061092738, 0.057374895, 0.07536548, 0.065126844, 0.057964545, 0.087055795, 0.08258632, 0.06597544, 0.058076795, 0.12254693, 0.06517132, 0.071566716, 0.072826326, 0.059314217, 0.061562195, 0.08710055, 0.07101899, 0.08122617, 0.056606412]","[8.968881, 1.454557, 0.8187134, 0.55461794, 0.44250315, 0.35514444, 0.32048154, 0.26948696, 0.25395107, 0.22878225, 0.21791464, 0.19186278, 0.19270495, 0.16971953, 0.15631142, 0.14692007, 0.14323896, 0.13355498, 0.1295069, 0.12666085, 0.12300585, 0.11190876, 0.10909691, 0.114218034, 0.102559544, 0.10354327, 0.09815074, 0.096766174, 0.08991698, 0.09095274, 0.089881465, 0.08070897, 0.0831667, 0.08011934, 0.07607848, 0.073982865, 0.076270595, 0.075324774, 0.06948559, 0.06602624, 0.07413196, 0.063926496, 0.06288628, 0.06310137, 0.059996974, 0.059207223, 0.058838833, 0.06099044, 0.057769537, 0.056398276, 0.054082256, 0.05451541, 0.05793543, 0.05235072, 0.049751665, 0.050088767, 0.049726866, 0.050037146, 0.046556704, 0.05176926, 0.046335664, 0.047450215, 0.04871279, 0.041996352, 0.041287743, 0.042366337, 0.0434021, 0.043386057, 0.040953837, 0.041366257, 0.039361894]",two_encoder,0.006730592902602678,4.291533417017148,23.07558044701162,0,9.446666666666667,1.0

