dataset,epoch,batch,similarity_rate,filters,decoder_filter_reverse,kernel_sizes,ed_only,loss_history,similarity_history,reconstruction_history,model,recon,mse,mae,common_nn,common_nn_kmeans,rand_index 
GunPoint,120,10,0.1,"[64, 32, 16]",True,"[5, 5, 5]",False,"[23.203146, 1.9446758, 1.2331867, 0.9180552, 0.75932705, 0.62915736, 0.5579535, 0.49934986, 0.44527102, 0.4163559, 0.3872216, 0.35146514, 0.325715, 0.29737478, 0.29998964, 0.33615807, 0.2597273, 0.23579264, 0.23533122, 0.21093798, 0.24204499, 0.22865738, 0.18742222, 0.20482303, 0.2383033, 0.27803874, 0.16945052, 0.17469785, 0.17729142, 0.23488922, 0.2843558, 0.15416597, 0.15555963, 0.15519024, 0.16061845, 0.37321633, 0.21792299, 0.16255847, 0.13917147, 0.13772228, 0.19981822, 0.28319532, 0.21205726, 0.18968242, 0.15557127, 0.14165072, 0.15653089, 0.21745078, 0.14111258, 0.14311676, 0.1563837, 0.13134322, 0.18170471, 0.13533893, 0.14451003, 0.28964537, 0.13443655, 0.13234171, 0.17630379, 0.13831003, 0.13625172, 0.18921705, 0.22212295, 0.15392274, 0.13044937, 0.12535754, 0.14071187, 0.23450175, 0.19137417, 0.1271842, 0.12171774, 0.12124874, 0.11772544, 0.15405685, 0.14107786, 0.13717023, 0.29119754, 0.2862025, 0.1379478, 0.121919416, 0.25763422, 0.18916003, 0.12355924, 0.12084264, 0.11844648, 0.1275757, 0.12572278, 0.13263486, 0.27761298, 0.14782837, 0.119631946, 0.121602945, 0.12478001, 0.119771615, 0.12274791, 0.26988086, 0.13234034, 0.11442198, 0.122839496, 0.11316681, 0.116432644, 0.315039, 0.1484755, 0.12928258, 0.11790726, 0.12520593, 0.12964772, 0.117168, 0.1350754, 0.21069515, 0.11504394, 0.116087645, 0.24238892, 0.13346304, 0.114611104, 0.15485325, 0.14309809, 0.21730483, 0.123614006, 0.118536845, 0.11136218]","[110.89679, 3.094925, 1.9656967, 1.4118698, 1.2145175, 0.92586374, 0.85310555, 0.7724438, 0.64425594, 0.6301942, 0.64065987, 0.5251949, 0.47799885, 0.44339406, 0.6001222, 1.1536607, 0.51570904, 0.46016684, 0.5115506, 0.41530588, 0.77982414, 0.69812524, 0.38899544, 0.5261415, 0.9452142, 1.3352007, 0.34561598, 0.41033995, 0.4691741, 1.042818, 1.5513668, 0.31256747, 0.28535837, 0.32549018, 0.38875523, 2.541133, 0.9511939, 0.44394282, 0.22578563, 0.22180417, 0.8412639, 1.6929799, 0.9683135, 0.76041156, 0.46024778, 0.3069754, 0.45454562, 1.0745522, 0.31043077, 0.348297, 0.43815568, 0.24303396, 0.74121153, 0.28997836, 0.37032995, 1.8282267, 0.2706716, 0.27712014, 0.7226919, 0.3276168, 0.26732928, 0.84313345, 1.1908636, 0.4959346, 0.2711927, 0.21699077, 0.36831805, 1.320894, 0.85405564, 0.26637214, 0.18658714, 0.18161556, 0.17217055, 0.5244686, 0.37623462, 0.35844314, 1.8956679, 1.8457009, 0.35837963, 0.21875228, 1.5697578, 0.8792098, 0.24975568, 0.19785334, 0.19220439, 0.28744212, 0.25108248, 0.31058338, 1.7775213, 0.5023389, 0.19462201, 0.22743413, 0.26517913, 0.18376341, 0.24264492, 1.7145432, 0.32971454, 0.16159163, 0.22826171, 0.16779852, 0.17753261, 2.176968, 0.519021, 0.3074658, 0.21715285, 0.2708568, 0.31814924, 0.20364057, 0.38202155, 1.1389531, 0.16504356, 0.19655013, 1.4425603, 0.36051753, 0.18749963, 0.582411, 0.46487308, 1.1990516, 0.27579656, 0.21965571, 0.16360793]","[13.459404, 1.8168703, 1.1517966, 0.8631869, 0.70874995, 0.59618986, 0.525159, 0.46900615, 0.42316175, 0.39259622, 0.35906157, 0.3321617, 0.30879462, 0.28115037, 0.26664153, 0.2453245, 0.23128487, 0.21086214, 0.20464016, 0.18823038, 0.1822918, 0.17649424, 0.16502516, 0.16912094, 0.15975763, 0.16057628, 0.14987661, 0.14851543, 0.14486009, 0.14511947, 0.1435767, 0.13656588, 0.14113757, 0.13626806, 0.13526991, 0.1323366, 0.13644834, 0.13129357, 0.12954769, 0.12837979, 0.12854645, 0.12655248, 0.12802875, 0.12626813, 0.12171827, 0.12328132, 0.12341813, 0.122217365, 0.122299366, 0.120318964, 0.12507573, 0.11893316, 0.1195373, 0.11815674, 0.11941893, 0.11869196, 0.11929935, 0.11625522, 0.11559397, 0.11727594, 0.12168752, 0.116559684, 0.114485234, 0.115921386, 0.11481118, 0.115176074, 0.11542228, 0.11379147, 0.11774285, 0.11171886, 0.11451, 0.11454133, 0.11167604, 0.11289996, 0.11494929, 0.112584375, 0.11292318, 0.11292497, 0.11345539, 0.1111602, 0.11184272, 0.11248777, 0.10953744, 0.11228591, 0.110251136, 0.1098128, 0.11179395, 0.11286284, 0.11095655, 0.10843829, 0.11129972, 0.109843925, 0.109180115, 0.112661384, 0.10942602, 0.109362796, 0.110409915, 0.10918096, 0.11112594, 0.107096605, 0.109643765, 0.108158, 0.107303806, 0.10948448, 0.106879994, 0.10902255, 0.10870312, 0.10755995, 0.107636936, 0.10755541, 0.10948841, 0.10714739, 0.10903658, 0.108234785, 0.106512435, 0.107346855, 0.10734529, 0.10822186, 0.10670483, 0.10730143, 0.10555709]",two_encoder,0.005036414343443745,10.183163431340574,120.34409971818873,0.3933333333333333,4.933333333333334,1.0
GunPoint,130,10,0.1,"[64, 32, 16]",True,"[5, 5, 5]",False,"[23.203146, 1.9446758, 1.2331867, 0.9180552, 0.75932705, 0.62915736, 0.5579535, 0.49934986, 0.44527102, 0.4163559, 0.3872216, 0.35146514, 0.325715, 0.29737478, 0.29998964, 0.33615807, 0.2597273, 0.23579264, 0.23533122, 0.21093798, 0.24204499, 0.22865738, 0.18742222, 0.20482303, 0.2383033, 0.27803874, 0.16945052, 0.17469785, 0.17729142, 0.23488922, 0.2843558, 0.15416597, 0.15555963, 0.15519024, 0.16061845, 0.37321633, 0.21792299, 0.16255847, 0.13917147, 0.13772228, 0.19981822, 0.28319532, 0.21205726, 0.18968242, 0.15557127, 0.14165072, 0.15653089, 0.21745078, 0.14111258, 0.14311676, 0.1563837, 0.13134322, 0.18170471, 0.13533893, 0.14451003, 0.28964537, 0.13443655, 0.13234171, 0.17630379, 0.13831003, 0.13625172, 0.18921705, 0.22212295, 0.15392274, 0.13044937, 0.12535754, 0.14071187, 0.23450175, 0.19137417, 0.1271842, 0.12171774, 0.12124874, 0.11772544, 0.15405685, 0.14107786, 0.13717023, 0.29119754, 0.2862025, 0.1379478, 0.121919416, 0.25763422, 0.18916003, 0.12355924, 0.12084264, 0.11844648, 0.1275757, 0.12572278, 0.13263486, 0.27761298, 0.14782837, 0.119631946, 0.121602945, 0.12478001, 0.119771615, 0.12274791, 0.26988086, 0.13234034, 0.11442198, 0.122839496, 0.11316681, 0.116432644, 0.315039, 0.1484755, 0.12928258, 0.11790726, 0.12520593, 0.12964772, 0.117168, 0.1350754, 0.21069515, 0.11504394, 0.116087645, 0.24238892, 0.13346304, 0.114611104, 0.15485325, 0.14309809, 0.21730483, 0.123614006, 0.118536845, 0.11136218, 0.15467769, 0.15449603, 0.12354751, 0.11769836, 0.1185264, 0.35177064, 0.12695557, 0.108779125, 0.13720942, 0.11729609]","[110.89679, 3.094925, 1.9656967, 1.4118698, 1.2145175, 0.92586374, 0.85310555, 0.7724438, 0.64425594, 0.6301942, 0.64065987, 0.5251949, 0.47799885, 0.44339406, 0.6001222, 1.1536607, 0.51570904, 0.46016684, 0.5115506, 0.41530588, 0.77982414, 0.69812524, 0.38899544, 0.5261415, 0.9452142, 1.3352007, 0.34561598, 0.41033995, 0.4691741, 1.042818, 1.5513668, 0.31256747, 0.28535837, 0.32549018, 0.38875523, 2.541133, 0.9511939, 0.44394282, 0.22578563, 0.22180417, 0.8412639, 1.6929799, 0.9683135, 0.76041156, 0.46024778, 0.3069754, 0.45454562, 1.0745522, 0.31043077, 0.348297, 0.43815568, 0.24303396, 0.74121153, 0.28997836, 0.37032995, 1.8282267, 0.2706716, 0.27712014, 0.7226919, 0.3276168, 0.26732928, 0.84313345, 1.1908636, 0.4959346, 0.2711927, 0.21699077, 0.36831805, 1.320894, 0.85405564, 0.26637214, 0.18658714, 0.18161556, 0.17217055, 0.5244686, 0.37623462, 0.35844314, 1.8956679, 1.8457009, 0.35837963, 0.21875228, 1.5697578, 0.8792098, 0.24975568, 0.19785334, 0.19220439, 0.28744212, 0.25108248, 0.31058338, 1.7775213, 0.5023389, 0.19462201, 0.22743413, 0.26517913, 0.18376341, 0.24264492, 1.7145432, 0.32971454, 0.16159163, 0.22826171, 0.16779852, 0.17753261, 2.176968, 0.519021, 0.3074658, 0.21715285, 0.2708568, 0.31814924, 0.20364057, 0.38202155, 1.1389531, 0.16504356, 0.19655013, 1.4425603, 0.36051753, 0.18749963, 0.582411, 0.46487308, 1.1990516, 0.27579656, 0.21965571, 0.16360793, 0.581666, 0.58320636, 0.28195533, 0.22111267, 0.20948142, 2.5613143, 0.329191, 0.13755538, 0.4033809, 0.20426686]","[13.459404, 1.8168703, 1.1517966, 0.8631869, 0.70874995, 0.59618986, 0.525159, 0.46900615, 0.42316175, 0.39259622, 0.35906157, 0.3321617, 0.30879462, 0.28115037, 0.26664153, 0.2453245, 0.23128487, 0.21086214, 0.20464016, 0.18823038, 0.1822918, 0.17649424, 0.16502516, 0.16912094, 0.15975763, 0.16057628, 0.14987661, 0.14851543, 0.14486009, 0.14511947, 0.1435767, 0.13656588, 0.14113757, 0.13626806, 0.13526991, 0.1323366, 0.13644834, 0.13129357, 0.12954769, 0.12837979, 0.12854645, 0.12655248, 0.12802875, 0.12626813, 0.12171827, 0.12328132, 0.12341813, 0.122217365, 0.122299366, 0.120318964, 0.12507573, 0.11893316, 0.1195373, 0.11815674, 0.11941893, 0.11869196, 0.11929935, 0.11625522, 0.11559397, 0.11727594, 0.12168752, 0.116559684, 0.114485234, 0.115921386, 0.11481118, 0.115176074, 0.11542228, 0.11379147, 0.11774285, 0.11171886, 0.11451, 0.11454133, 0.11167604, 0.11289996, 0.11494929, 0.112584375, 0.11292318, 0.11292497, 0.11345539, 0.1111602, 0.11184272, 0.11248777, 0.10953744, 0.11228591, 0.110251136, 0.1098128, 0.11179395, 0.11286284, 0.11095655, 0.10843829, 0.11129972, 0.109843925, 0.109180115, 0.112661384, 0.10942602, 0.109362796, 0.110409915, 0.10918096, 0.11112594, 0.107096605, 0.109643765, 0.108158, 0.107303806, 0.10948448, 0.106879994, 0.10902255, 0.10870312, 0.10755995, 0.107636936, 0.10755541, 0.10948841, 0.10714739, 0.10903658, 0.108234785, 0.106512435, 0.107346855, 0.10734529, 0.10822186, 0.10670483, 0.10730143, 0.10555709, 0.1072345, 0.10686152, 0.10594667, 0.106207855, 0.108420335, 0.106265746, 0.104484946, 0.10558176, 0.10763485, 0.107632704]",two_encoder,0.0046296601130904995,10.937171126534416,140.5219787917868,0.4,4.9,1.0
GunPoint,140,10,0.1,"[64, 32, 16]",True,"[5, 5, 5]",False,"[23.203146, 1.9446758, 1.2331867, 0.9180552, 0.75932705, 0.62915736, 0.5579535, 0.49934986, 0.44527102, 0.4163559, 0.3872216, 0.35146514, 0.325715, 0.29737478, 0.29998964, 0.33615807, 0.2597273, 0.23579264, 0.23533122, 0.21093798, 0.24204499, 0.22865738, 0.18742222, 0.20482303, 0.2383033, 0.27803874, 0.16945052, 0.17469785, 0.17729142, 0.23488922, 0.2843558, 0.15416597, 0.15555963, 0.15519024, 0.16061845, 0.37321633, 0.21792299, 0.16255847, 0.13917147, 0.13772228, 0.19981822, 0.28319532, 0.21205726, 0.18968242, 0.15557127, 0.14165072, 0.15653089, 0.21745078, 0.14111258, 0.14311676, 0.1563837, 0.13134322, 0.18170471, 0.13533893, 0.14451003, 0.28964537, 0.13443655, 0.13234171, 0.17630379, 0.13831003, 0.13625172, 0.18921705, 0.22212295, 0.15392274, 0.13044937, 0.12535754, 0.14071187, 0.23450175, 0.19137417, 0.1271842, 0.12171774, 0.12124874, 0.11772544, 0.15405685, 0.14107786, 0.13717023, 0.29119754, 0.2862025, 0.1379478, 0.121919416, 0.25763422, 0.18916003, 0.12355924, 0.12084264, 0.11844648, 0.1275757, 0.12572278, 0.13263486, 0.27761298, 0.14782837, 0.119631946, 0.121602945, 0.12478001, 0.119771615, 0.12274791, 0.26988086, 0.13234034, 0.11442198, 0.122839496, 0.11316681, 0.116432644, 0.315039, 0.1484755, 0.12928258, 0.11790726, 0.12520593, 0.12964772, 0.117168, 0.1350754, 0.21069515, 0.11504394, 0.116087645, 0.24238892, 0.13346304, 0.114611104, 0.15485325, 0.14309809, 0.21730483, 0.123614006, 0.118536845, 0.11136218, 0.15467769, 0.15449603, 0.12354751, 0.11769836, 0.1185264, 0.35177064, 0.12695557, 0.108779125, 0.13720942, 0.11729609, 0.11191737, 0.11514297, 0.21803668, 0.18451338, 0.2177558, 0.11416931, 0.111799195, 0.10783602, 0.112137966, 0.11157319]","[110.89679, 3.094925, 1.9656967, 1.4118698, 1.2145175, 0.92586374, 0.85310555, 0.7724438, 0.64425594, 0.6301942, 0.64065987, 0.5251949, 0.47799885, 0.44339406, 0.6001222, 1.1536607, 0.51570904, 0.46016684, 0.5115506, 0.41530588, 0.77982414, 0.69812524, 0.38899544, 0.5261415, 0.9452142, 1.3352007, 0.34561598, 0.41033995, 0.4691741, 1.042818, 1.5513668, 0.31256747, 0.28535837, 0.32549018, 0.38875523, 2.541133, 0.9511939, 0.44394282, 0.22578563, 0.22180417, 0.8412639, 1.6929799, 0.9683135, 0.76041156, 0.46024778, 0.3069754, 0.45454562, 1.0745522, 0.31043077, 0.348297, 0.43815568, 0.24303396, 0.74121153, 0.28997836, 0.37032995, 1.8282267, 0.2706716, 0.27712014, 0.7226919, 0.3276168, 0.26732928, 0.84313345, 1.1908636, 0.4959346, 0.2711927, 0.21699077, 0.36831805, 1.320894, 0.85405564, 0.26637214, 0.18658714, 0.18161556, 0.17217055, 0.5244686, 0.37623462, 0.35844314, 1.8956679, 1.8457009, 0.35837963, 0.21875228, 1.5697578, 0.8792098, 0.24975568, 0.19785334, 0.19220439, 0.28744212, 0.25108248, 0.31058338, 1.7775213, 0.5023389, 0.19462201, 0.22743413, 0.26517913, 0.18376341, 0.24264492, 1.7145432, 0.32971454, 0.16159163, 0.22826171, 0.16779852, 0.17753261, 2.176968, 0.519021, 0.3074658, 0.21715285, 0.2708568, 0.31814924, 0.20364057, 0.38202155, 1.1389531, 0.16504356, 0.19655013, 1.4425603, 0.36051753, 0.18749963, 0.582411, 0.46487308, 1.1990516, 0.27579656, 0.21965571, 0.16360793, 0.581666, 0.58320636, 0.28195533, 0.22111267, 0.20948142, 2.5613143, 0.329191, 0.13755538, 0.4033809, 0.20426686, 0.17388892, 0.19837694, 1.2197336, 0.8832517, 1.2023531, 0.21225807, 0.16476996, 0.13648891, 0.16275695, 0.15708257]","[13.459404, 1.8168703, 1.1517966, 0.8631869, 0.70874995, 0.59618986, 0.525159, 0.46900615, 0.42316175, 0.39259622, 0.35906157, 0.3321617, 0.30879462, 0.28115037, 0.26664153, 0.2453245, 0.23128487, 0.21086214, 0.20464016, 0.18823038, 0.1822918, 0.17649424, 0.16502516, 0.16912094, 0.15975763, 0.16057628, 0.14987661, 0.14851543, 0.14486009, 0.14511947, 0.1435767, 0.13656588, 0.14113757, 0.13626806, 0.13526991, 0.1323366, 0.13644834, 0.13129357, 0.12954769, 0.12837979, 0.12854645, 0.12655248, 0.12802875, 0.12626813, 0.12171827, 0.12328132, 0.12341813, 0.122217365, 0.122299366, 0.120318964, 0.12507573, 0.11893316, 0.1195373, 0.11815674, 0.11941893, 0.11869196, 0.11929935, 0.11625522, 0.11559397, 0.11727594, 0.12168752, 0.116559684, 0.114485234, 0.115921386, 0.11481118, 0.115176074, 0.11542228, 0.11379147, 0.11774285, 0.11171886, 0.11451, 0.11454133, 0.11167604, 0.11289996, 0.11494929, 0.112584375, 0.11292318, 0.11292497, 0.11345539, 0.1111602, 0.11184272, 0.11248777, 0.10953744, 0.11228591, 0.110251136, 0.1098128, 0.11179395, 0.11286284, 0.11095655, 0.10843829, 0.11129972, 0.109843925, 0.109180115, 0.112661384, 0.10942602, 0.109362796, 0.110409915, 0.10918096, 0.11112594, 0.107096605, 0.109643765, 0.108158, 0.107303806, 0.10948448, 0.106879994, 0.10902255, 0.10870312, 0.10755995, 0.107636936, 0.10755541, 0.10948841, 0.10714739, 0.10903658, 0.108234785, 0.106512435, 0.107346855, 0.10734529, 0.10822186, 0.10670483, 0.10730143, 0.10555709, 0.1072345, 0.10686152, 0.10594667, 0.106207855, 0.108420335, 0.106265746, 0.104484946, 0.10558176, 0.10763485, 0.107632704, 0.10503167, 0.105894744, 0.10673711, 0.10687575, 0.1083561, 0.10327051, 0.10591358, 0.10465239, 0.1065137, 0.106516525]",two_encoder,0.00466096971598165,11.133040510842912,145.29257328732336,0.4,4.926666666666667,1.0
GunPoint,0,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,[21.77259],[96.36217],[13.4848585],two_encoder,0.371941775152659,2.75281359607044,9.554872411490756,0.4,4.273333333333333,0.8954828046776658
GunPoint,10,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[21.77259, 2.000409, 1.3057514, 1.0117048, 0.8214736, 0.7044992, 0.60625243, 0.5283927, 0.47890756, 0.43939996, 0.40705243]","[96.36217, 2.518164, 1.503031, 1.1599025, 0.934455, 0.7925274, 0.69864035, 0.5780328, 0.5481999, 0.54154396, 0.47542173]","[13.4848585, 1.9428809, 1.2838314, 0.99523824, 0.8089199, 0.69471836, 0.5959868, 0.5228771, 0.47120827, 0.42805055, 0.3994558]",two_encoder,0.008316740831287169,2.156185797326615,5.898617471407895,0.37333333333333335,3.8066666666666666,1.0
GunPoint,20,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[21.77259, 2.000409, 1.3057514, 1.0117048, 0.8214736, 0.7044992, 0.60625243, 0.5283927, 0.47890756, 0.43939996, 0.40705243, 0.38242736, 0.34927642, 0.33528346, 0.3226668, 0.2972819, 0.3148483, 0.28263417, 0.265043, 0.2720991, 0.2441256]","[96.36217, 2.518164, 1.503031, 1.1599025, 0.934455, 0.7925274, 0.69864035, 0.5780328, 0.5481999, 0.54154396, 0.47542173, 0.48164713, 0.3886917, 0.42226464, 0.4519177, 0.39085656, 0.6372527, 0.49495435, 0.4497816, 0.62651753, 0.45150295]","[13.4848585, 1.9428809, 1.2838314, 0.99523824, 0.8089199, 0.69471836, 0.5959868, 0.5228771, 0.47120827, 0.42805055, 0.3994558, 0.37140313, 0.34489703, 0.32561895, 0.30830565, 0.2868847, 0.2790257, 0.25904313, 0.24451654, 0.23271918, 0.22108369]",two_encoder,0.008069875877916195,2.2542378078650627,6.267047152434176,0.3933333333333333,3.88,1.0
GunPoint,30,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[21.77259, 2.000409, 1.3057514, 1.0117048, 0.8214736, 0.7044992, 0.60625243, 0.5283927, 0.47890756, 0.43939996, 0.40705243, 0.38242736, 0.34927642, 0.33528346, 0.3226668, 0.2972819, 0.3148483, 0.28263417, 0.265043, 0.2720991, 0.2441256, 0.2339005, 0.2168406, 0.20422079, 0.23558605, 0.2457282, 0.22565581, 0.20561334, 0.24722445, 0.19841275, 0.1770169]","[96.36217, 2.518164, 1.503031, 1.1599025, 0.934455, 0.7925274, 0.69864035, 0.5780328, 0.5481999, 0.54154396, 0.47542173, 0.48164713, 0.3886917, 0.42226464, 0.4519177, 0.39085656, 0.6372527, 0.49495435, 0.4497816, 0.62651753, 0.45150295, 0.45802647, 0.3730364, 0.29575345, 0.68237984, 0.82650626, 0.67832446, 0.52909756, 0.9466739, 0.5185102, 0.31943268]","[13.4848585, 1.9428809, 1.2838314, 0.99523824, 0.8089199, 0.69471836, 0.5959868, 0.5228771, 0.47120827, 0.42805055, 0.3994558, 0.37140313, 0.34489703, 0.32561895, 0.30830565, 0.2868847, 0.2790257, 0.25904313, 0.24451654, 0.23271918, 0.22108369, 0.20899749, 0.1994855, 0.19405045, 0.18594223, 0.18119727, 0.17535925, 0.1696706, 0.16950777, 0.16284639, 0.16119294]",two_encoder,0.006580871474911231,3.2536584563273445,12.800659297863831,0.41333333333333333,4.04,1.0
GunPoint,40,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[21.77259, 2.000409, 1.3057514, 1.0117048, 0.8214736, 0.7044992, 0.60625243, 0.5283927, 0.47890756, 0.43939996, 0.40705243, 0.38242736, 0.34927642, 0.33528346, 0.3226668, 0.2972819, 0.3148483, 0.28263417, 0.265043, 0.2720991, 0.2441256, 0.2339005, 0.2168406, 0.20422079, 0.23558605, 0.2457282, 0.22565581, 0.20561334, 0.24722445, 0.19841275, 0.1770169, 0.164243, 0.28585935, 0.21147746, 0.167551, 0.16794188, 0.15535098, 0.27258104, 0.17180446, 0.16125645, 0.15791564]","[96.36217, 2.518164, 1.503031, 1.1599025, 0.934455, 0.7925274, 0.69864035, 0.5780328, 0.5481999, 0.54154396, 0.47542173, 0.48164713, 0.3886917, 0.42226464, 0.4519177, 0.39085656, 0.6372527, 0.49495435, 0.4497816, 0.62651753, 0.45150295, 0.45802647, 0.3730364, 0.29575345, 0.68237984, 0.82650626, 0.67832446, 0.52909756, 0.9466739, 0.5185102, 0.31943268, 0.24552946, 1.4720842, 0.75636816, 0.29367927, 0.36087337, 0.25673485, 1.4082152, 0.38712183, 0.34774244, 0.32808727]","[13.4848585, 1.9428809, 1.2838314, 0.99523824, 0.8089199, 0.69471836, 0.5959868, 0.5228771, 0.47120827, 0.42805055, 0.3994558, 0.37140313, 0.34489703, 0.32561895, 0.30830565, 0.2868847, 0.2790257, 0.25904313, 0.24451654, 0.23271918, 0.22108369, 0.20899749, 0.1994855, 0.19405045, 0.18594223, 0.18119727, 0.17535925, 0.1696706, 0.16950777, 0.16284639, 0.16119294, 0.1552113, 0.15405661, 0.15093416, 0.15353672, 0.14650504, 0.1440861, 0.14639947, 0.14788023, 0.14053577, 0.13900764]",two_encoder,0.006249355068660199,4.214175817918896,21.339003846169984,0.41333333333333333,4.206666666666667,1.0
GunPoint,50,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[21.77259, 2.000409, 1.3057514, 1.0117048, 0.8214736, 0.7044992, 0.60625243, 0.5283927, 0.47890756, 0.43939996, 0.40705243, 0.38242736, 0.34927642, 0.33528346, 0.3226668, 0.2972819, 0.3148483, 0.28263417, 0.265043, 0.2720991, 0.2441256, 0.2339005, 0.2168406, 0.20422079, 0.23558605, 0.2457282, 0.22565581, 0.20561334, 0.24722445, 0.19841275, 0.1770169, 0.164243, 0.28585935, 0.21147746, 0.167551, 0.16794188, 0.15535098, 0.27258104, 0.17180446, 0.16125645, 0.15791564, 0.22872424, 0.16081843, 0.17518283, 0.28100806, 0.27009606, 0.22494495, 0.13692378, 0.16293247, 0.1989301, 0.21807559]","[96.36217, 2.518164, 1.503031, 1.1599025, 0.934455, 0.7925274, 0.69864035, 0.5780328, 0.5481999, 0.54154396, 0.47542173, 0.48164713, 0.3886917, 0.42226464, 0.4519177, 0.39085656, 0.6372527, 0.49495435, 0.4497816, 0.62651753, 0.45150295, 0.45802647, 0.3730364, 0.29575345, 0.68237984, 0.82650626, 0.67832446, 0.52909756, 0.9466739, 0.5185102, 0.31943268, 0.24552946, 1.4720842, 0.75636816, 0.29367927, 0.36087337, 0.25673485, 1.4082152, 0.38712183, 0.34774244, 0.32808727, 1.072663, 0.38438514, 0.48414934, 1.5827463, 1.4966521, 1.0257779, 0.19652082, 0.42396945, 0.80942684, 1.0233628]","[13.4848585, 1.9428809, 1.2838314, 0.99523824, 0.8089199, 0.69471836, 0.5959868, 0.5228771, 0.47120827, 0.42805055, 0.3994558, 0.37140313, 0.34489703, 0.32561895, 0.30830565, 0.2868847, 0.2790257, 0.25904313, 0.24451654, 0.23271918, 0.22108369, 0.20899749, 0.1994855, 0.19405045, 0.18594223, 0.18119727, 0.17535925, 0.1696706, 0.16950777, 0.16284639, 0.16119294, 0.1552113, 0.15405661, 0.15093416, 0.15353672, 0.14650504, 0.1440861, 0.14639947, 0.14788023, 0.14053577, 0.13900764, 0.13495322, 0.13597764, 0.14085326, 0.13637047, 0.1338121, 0.13596351, 0.1303019, 0.13392842, 0.13109717, 0.12859915]",two_encoder,0.005912522733343691,5.0401290081539925,29.884388094456177,0.41333333333333333,4.36,1.0
GunPoint,60,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[21.77259, 2.000409, 1.3057514, 1.0117048, 0.8214736, 0.7044992, 0.60625243, 0.5283927, 0.47890756, 0.43939996, 0.40705243, 0.38242736, 0.34927642, 0.33528346, 0.3226668, 0.2972819, 0.3148483, 0.28263417, 0.265043, 0.2720991, 0.2441256, 0.2339005, 0.2168406, 0.20422079, 0.23558605, 0.2457282, 0.22565581, 0.20561334, 0.24722445, 0.19841275, 0.1770169, 0.164243, 0.28585935, 0.21147746, 0.167551, 0.16794188, 0.15535098, 0.27258104, 0.17180446, 0.16125645, 0.15791564, 0.22872424, 0.16081843, 0.17518283, 0.28100806, 0.27009606, 0.22494495, 0.13692378, 0.16293247, 0.1989301, 0.21807559, 0.15536694, 0.17148772, 0.13761345, 0.14348458, 0.19182213, 0.16840857, 0.17382464, 0.15144888, 0.14042504, 0.15424444]","[96.36217, 2.518164, 1.503031, 1.1599025, 0.934455, 0.7925274, 0.69864035, 0.5780328, 0.5481999, 0.54154396, 0.47542173, 0.48164713, 0.3886917, 0.42226464, 0.4519177, 0.39085656, 0.6372527, 0.49495435, 0.4497816, 0.62651753, 0.45150295, 0.45802647, 0.3730364, 0.29575345, 0.68237984, 0.82650626, 0.67832446, 0.52909756, 0.9466739, 0.5185102, 0.31943268, 0.24552946, 1.4720842, 0.75636816, 0.29367927, 0.36087337, 0.25673485, 1.4082152, 0.38712183, 0.34774244, 0.32808727, 1.072663, 0.38438514, 0.48414934, 1.5827463, 1.4966521, 1.0257779, 0.19652082, 0.42396945, 0.80942684, 1.0233628, 0.36137968, 0.5544508, 0.2408507, 0.28128228, 0.7776673, 0.53850216, 0.5924456, 0.3980978, 0.299017, 0.3861364]","[13.4848585, 1.9428809, 1.2838314, 0.99523824, 0.8089199, 0.69471836, 0.5959868, 0.5228771, 0.47120827, 0.42805055, 0.3994558, 0.37140313, 0.34489703, 0.32561895, 0.30830565, 0.2868847, 0.2790257, 0.25904313, 0.24451654, 0.23271918, 0.22108369, 0.20899749, 0.1994855, 0.19405045, 0.18594223, 0.18119727, 0.17535925, 0.1696706, 0.16950777, 0.16284639, 0.16119294, 0.1552113, 0.15405661, 0.15093416, 0.15353672, 0.14650504, 0.1440861, 0.14639947, 0.14788023, 0.14053577, 0.13900764, 0.13495322, 0.13597764, 0.14085326, 0.13637047, 0.1338121, 0.13596351, 0.1303019, 0.13392842, 0.13109717, 0.12859915, 0.13247664, 0.12893626, 0.12614264, 0.12817375, 0.12672819, 0.1272871, 0.12731116, 0.124043435, 0.12280369, 0.1284786]",two_encoder,0.006702493179521038,5.818556780356102,39.24470497286265,0.41333333333333333,4.453333333333333,1.0
